transaction_id,user_id,amount,transaction_time,merchant_category,location,device_type,payment_method,failed_attempts,is_fraud
100301,1893,7136.67,2026-02-24 20:12:11,Jewelry,Mumbai,POS,UPI,0,False
100302,1240,21232.93,2026-06-17 00:31:38,Food,Bangalore,POS,Wallet,0,False
100303,1027,112695.44,2026-01-10 16:47:34,Luxury,Chennai,Mobile,Wallet,3,False
100304,660,102069.82,2026-04-05 17:08:42,Electronics,Bangalore,Mobile,UPI,0,False
100305,1462,11906.3,2026-03-05 18:42:11,Luxury,Bangalore,POS,Wallet,2,False
100306,665,133637.61,2026-01-24 07:34:33,Food,Chennai,POS,UPI,4,False
100307,1044,36437.63,2026-04-07 03:27:18,Food,Bangalore,POS,Wallet,0,False
100308,1095,147867.77,2026-03-16 15:33:57,Luxury,Mumbai,Web,Net Banking,3,False
100309,1066,27390.16,2026-05-25 01:19:37,Luxury,Pune,POS,Net Banking,3,False
100310,1394,79875.25,2026-04-11 01:23:17,Electronics,Pune,Mobile,Net Banking,5,True
100311,1560,94827.72,2026-01-31 18:04:28,Electronics,Delhi,POS,UPI,1,False
100312,1410,143802.72,2026-05-06 07:24:21,Food,Pune,Web,UPI,2,False
100313,700,128127.72,2026-03-10 03:53:03,Jewelry,Pune,Mobile,Wallet,0,False
100314,1860,137300.61,2026-05-29 17:38:05,Luxury,Hyderabad,Mobile,Wallet,3,False
100315,1475,125352.56,2026-03-08 18:36:34,Luxury,Pune,POS,Card,4,False
100316,1026,124491.33,2026-05-27 22:28:09,Jewelry,Pune,Mobile,Card,4,False
100317,1996,112459.99,2026-04-30 22:29:19,Food,Pune,Web,Wallet,0,False
100318,1394,113103.17,2026-05-07 21:21:21,Electronics,Delhi,POS,Wallet,2,False
100319,748,60804.16,2026-06-24 07:07:35,Luxury,Mumbai,Mobile,Wallet,4,False
100320,1615,24593.5,2026-01-18 17:01:02,Luxury,Chennai,Web,UPI,0,False
100321,1836,14246.94,2026-02-03 18:09:57,Electronics,Hyderabad,Mobile,Card,4,False
100322,956,120463.64,2026-05-05 15:53:57,Luxury,Chennai,Web,UPI,2,False
100323,1695,109776.51,2026-02-14 09:53:36,Food,Delhi,POS,Net Banking,1,False
100324,1669,146295.35,2026-03-03 01:56:29,Food,Chennai,POS,Wallet,5,True
100325,970,17034.3,2026-02-28 18:42:59,Jewelry,Delhi,Mobile,Wallet,2,False
100326,749,97272.59,2026-06-03 09:56:13,Food,Hyderabad,Mobile,Card,4,False
100327,1991,67887.45,2026-05-04 07:32:47,Electronics,Hyderabad,Mobile,Card,4,False
100328,1194,63983.58,2026-02-02 17:59:13,Food,Delhi,Mobile,Card,0,False
100329,1507,140942.07,2026-06-24 07:26:34,Luxury,Pune,Mobile,Card,1,False
100330,1780,26635.9,2026-06-24 12:22:52,Food,Mumbai,Web,Card,4,False
100331,837,42948.89,2026-05-31 10:24:18,Electronics,Chennai,Mobile,UPI,2,False
100332,740,134029.71,2026-02-08 06:17:31,Jewelry,Hyderabad,Mobile,Card,0,False
100333,1497,53616.82,2026-05-05 22:36:54,Food,Chennai,Mobile,UPI,2,False
100334,1021,108320.83,2026-03-30 22:37:45,Electronics,Delhi,Web,UPI,3,False
100335,1312,37118.72,2026-02-01 17:45:28,Electronics,Pune,Mobile,Wallet,5,False
100336,1831,130061.79,2026-05-13 07:21:38,Luxury,Mumbai,Mobile,Net Banking,0,False
100337,950,115599.93,2026-02-17 06:24:59,Electronics,Hyderabad,Mobile,UPI,2,False
100338,732,54102.1,2026-05-26 03:04:23,Luxury,Bangalore,Web,Card,4,True
100339,948,76626.87,2026-05-14 13:55:19,Electronics,Bangalore,Mobile,Wallet,1,False
100340,576,137973.32,2026-04-29 03:27:48,Electronics,Pune,POS,UPI,2,False
100341,1604,106456.84,2026-05-05 17:53:07,Food,Hyderabad,POS,Card,4,False
100342,1155,70352.75,2026-03-21 08:03:32,Food,Mumbai,Mobile,Wallet,1,False
100343,972,71451.92,2026-01-12 15:41:37,Jewelry,Chennai,Web,Card,1,False
100344,736,17181.42,2026-01-21 16:14:14,Food,Bangalore,Web,Card,0,False
100345,938,2964.31,2026-06-04 22:50:49,Electronics,Mumbai,Web,Card,3,False
100346,812,147215.35,2026-05-12 12:12:07,Jewelry,Bangalore,Mobile,UPI,4,False
100347,1695,80897.35,2026-04-12 18:05:41,Food,Chennai,Web,Net Banking,0,False
100348,1861,13160.36,2026-01-31 16:48:50,Electronics,Bangalore,Web,Wallet,4,False
100349,900,25705.97,2026-05-29 14:56:56,Luxury,Bangalore,POS,Net Banking,0,False
100350,636,7866.32,2026-06-16 10:58:46,Jewelry,Delhi,POS,Card,2,False
100351,899,125458.99,2026-05-28 23:02:50,Food,Delhi,Mobile,Card,3,False
100352,1365,105410.59,2026-06-18 12:54:08,Food,Bangalore,Mobile,Net Banking,0,False
100353,1571,17725.6,2026-01-17 18:27:23,Jewelry,Hyderabad,Mobile,Wallet,5,False
100354,963,46425.32,2026-01-09 08:06:40,Electronics,Pune,POS,Wallet,3,False
100355,1120,79974.67,2026-01-30 14:10:09,Luxury,Bangalore,Web,Wallet,3,False
100356,609,29661.91,2026-03-13 23:11:08,Jewelry,Pune,Web,UPI,5,False
100357,1334,67932.98,2026-06-25 12:26:04,Luxury,Bangalore,Mobile,Wallet,2,False
100358,508,83583.15,2026-03-05 05:49:57,Food,Pune,POS,Wallet,0,False
100359,720,21943.56,2026-04-02 20:13:14,Luxury,Mumbai,Mobile,Card,1,False
100360,1106,129776.11,2026-03-10 20:22:03,Jewelry,Chennai,Web,Net Banking,5,False
100361,1154,109447.93,2026-06-12 10:36:41,Jewelry,Bangalore,Web,Wallet,4,False
100362,1890,96559.52,2026-05-13 20:56:10,Electronics,Hyderabad,Mobile,UPI,4,False
100363,856,119923.6,2026-02-22 11:13:42,Luxury,Hyderabad,Web,UPI,3,False
100364,1190,58889.22,2026-04-04 14:12:31,Food,Mumbai,POS,Card,1,False
100365,613,49850.28,2026-05-08 03:53:48,Food,Mumbai,Mobile,Net Banking,0,False
100366,1484,108179.2,2026-02-19 23:03:41,Jewelry,Hyderabad,POS,Net Banking,0,False
100367,1046,99764.45,2026-03-18 02:25:29,Food,Chennai,POS,Card,0,False
100368,1061,33158.78,2026-01-11 08:30:26,Electronics,Pune,POS,Wallet,3,False
100369,1675,24875.18,2026-05-08 18:28:25,Food,Hyderabad,POS,UPI,0,False
100370,1765,18264.26,2026-02-22 04:38:26,Electronics,Chennai,Mobile,Net Banking,4,False
100371,984,126254.67,2026-02-21 19:02:01,Electronics,Delhi,Web,Wallet,2,False
100372,627,84383.72,2026-05-11 08:54:35,Food,Hyderabad,Mobile,Card,4,False
100373,1740,30125.53,2026-02-10 11:40:22,Food,Mumbai,Mobile,Card,4,False
100374,1744,100351.65,2026-05-29 10:32:38,Food,Hyderabad,Mobile,Card,0,False
100375,556,9104.28,2026-02-17 05:12:59,Luxury,Pune,Mobile,Wallet,3,False
100376,1941,8969.85,2026-02-10 22:19:50,Electronics,Delhi,Web,Wallet,3,False
100377,541,6611.58,2026-02-08 01:05:27,Food,Pune,Web,Net Banking,3,False
100378,1567,46057.96,2026-04-30 12:01:16,Electronics,Chennai,Mobile,UPI,3,False
100379,1333,118148.12,2026-05-04 23:16:35,Electronics,Delhi,Mobile,Card,0,False
100380,1186,131354.53,2026-03-20 02:52:19,Food,Delhi,Mobile,Net Banking,1,False
100381,1038,86161.74,2026-02-12 01:56:46,Electronics,Chennai,Web,Net Banking,4,True
100382,783,99017.19,2026-06-16 12:49:54,Luxury,Delhi,Web,Net Banking,4,False
100383,1451,71024.14,2026-02-08 06:10:04,Food,Bangalore,POS,Wallet,4,False
100384,765,66369.06,2026-04-30 17:22:11,Luxury,Bangalore,Web,Net Banking,4,False
100385,846,63531.28,2026-05-30 09:22:02,Jewelry,Bangalore,POS,UPI,0,False
100386,1135,2730.86,2026-04-15 22:42:45,Luxury,Pune,Web,Card,0,False
100387,1736,149833.07,2026-05-23 05:49:10,Electronics,Chennai,Web,Card,2,False
100388,1842,87175.16,2026-02-04 11:58:01,Luxury,Chennai,POS,Card,3,False
100389,1511,102594.3,2026-03-23 02:06:45,Electronics,Bangalore,POS,UPI,2,False
100390,1159,22963.13,2026-05-18 09:57:39,Luxury,Hyderabad,Mobile,Wallet,5,False
100391,1458,76983.02,2026-06-21 21:59:42,Food,Chennai,Web,Net Banking,0,False
100392,1190,63237.27,2026-05-09 13:11:30,Luxury,Bangalore,POS,UPI,5,False
100393,1418,34239.53,2026-05-17 18:57:47,Electronics,Bangalore,Mobile,Card,3,False
100394,1161,37908.78,2026-03-17 13:25:26,Food,Chennai,Web,Net Banking,0,False
100395,845,53417.69,2026-03-11 21:57:47,Jewelry,Pune,Web,Wallet,5,False
100396,1196,7388.95,2026-05-23 12:56:52,Food,Chennai,POS,Net Banking,1,False
100397,1118,47158.95,2026-06-15 16:16:58,Luxury,Delhi,POS,UPI,4,False
100398,1136,2509.54,2026-03-15 13:22:07,Food,Chennai,Web,UPI,5,False
100399,675,86922.66,2026-02-01 17:11:48,Food,Chennai,Web,Net Banking,3,False
100400,800,57927.86,2026-05-05 20:40:56,Jewelry,Hyderabad,POS,Card,3,False
100401,1098,15927.69,2026-03-02 11:43:14,Jewelry,Bangalore,Web,Wallet,1,False
100402,1899,55761.02,2026-05-19 23:15:39,Food,Pune,POS,Wallet,4,False
100403,1369,103094.26,2026-03-29 15:36:13,Jewelry,Hyderabad,POS,Card,0,False
100404,826,54008.02,2026-03-23 04:35:05,Electronics,Delhi,POS,Wallet,4,True
100405,840,52862.35,2026-03-05 00:48:56,Jewelry,Pune,POS,Net Banking,3,True
100406,909,43829.67,2026-03-16 14:31:13,Luxury,Pune,Web,UPI,5,False
100407,1059,13755.96,2026-03-12 22:41:09,Electronics,Chennai,Web,Wallet,1,False
100408,771,65542.48,2026-03-18 11:48:52,Luxury,Hyderabad,POS,UPI,3,False
100409,1853,24279.64,2026-06-24 21:27:48,Jewelry,Delhi,POS,Wallet,4,False
100410,1074,104219.92,2026-03-06 00:39:33,Food,Mumbai,Mobile,UPI,1,False
100411,1490,51592.2,2026-03-11 10:58:42,Jewelry,Pune,Web,UPI,0,False
100412,932,38473.67,2026-05-08 07:48:19,Luxury,Delhi,Web,Net Banking,1,False
100413,822,136967.56,2026-06-18 06:45:06,Luxury,Pune,Mobile,Card,2,False
100414,1740,39828.64,2026-06-12 16:31:41,Electronics,Mumbai,POS,Net Banking,4,False
100415,856,65504.96,2026-04-30 19:16:36,Luxury,Hyderabad,Web,Wallet,2,False
100416,887,61180.18,2026-01-02 02:40:56,Food,Mumbai,POS,Wallet,4,True
100417,1388,47497.17,2026-03-23 17:41:36,Luxury,Mumbai,POS,UPI,3,False
100418,869,124912.16,2026-01-20 12:24:30,Food,Chennai,Mobile,Wallet,4,False
100419,904,86982.3,2026-01-28 22:26:27,Jewelry,Hyderabad,Web,Net Banking,4,False
100420,1014,36445.11,2026-04-22 10:19:37,Luxury,Delhi,POS,Card,5,False
100421,762,113875.13,2026-01-20 11:30:18,Electronics,Chennai,Web,Wallet,0,False
100422,1649,86251.16,2026-01-12 19:57:46,Jewelry,Hyderabad,Mobile,Wallet,4,False
100423,1148,53023.83,2026-06-13 17:19:46,Food,Delhi,Mobile,Net Banking,2,False
100424,959,92270.08,2026-02-12 22:51:56,Food,Pune,POS,Wallet,0,False
100425,1167,143362.52,2026-02-05 19:22:07,Luxury,Delhi,POS,Wallet,1,False
100426,1996,83189.77,2026-03-05 23:19:58,Luxury,Delhi,Web,Net Banking,4,False
100427,1866,57048.09,2026-06-01 02:07:23,Electronics,Mumbai,Web,Net Banking,5,True
100428,1858,37527.8,2026-03-07 15:10:22,Food,Delhi,Mobile,Wallet,3,False
100429,1245,25870.06,2026-02-22 23:26:28,Jewelry,Delhi,POS,Wallet,1,False
100430,1940,78158.41,2026-06-02 00:02:30,Luxury,Mumbai,POS,UPI,1,False
100431,1207,147219.58,2026-06-06 05:19:40,Food,Bangalore,Web,UPI,3,False
100432,502,73419.93,2026-04-17 02:31:59,Electronics,Bangalore,Mobile,Net Banking,2,False
100433,697,134361.19,2026-05-05 03:28:29,Luxury,Mumbai,POS,Net Banking,1,False
100434,1538,139023.44,2026-05-16 11:31:29,Jewelry,Mumbai,Mobile,UPI,2,False
100435,1936,123503.96,2026-04-10 08:53:04,Luxury,Bangalore,Web,Wallet,1,False
100436,990,117977.16,2026-01-31 20:37:24,Electronics,Chennai,Web,UPI,5,False
100437,1256,13270.67,2026-03-03 20:55:30,Luxury,Pune,Web,Wallet,0,False
100438,1884,32592.47,2026-03-12 14:05:20,Electronics,Bangalore,Mobile,Net Banking,4,False
100439,631,143699.18,2026-05-25 21:17:06,Luxury,Mumbai,Mobile,Net Banking,3,False
100440,1819,132169.73,2026-02-23 06:32:44,Electronics,Chennai,Mobile,Wallet,3,False
100441,1690,19159.88,2026-06-04 15:43:41,Electronics,Delhi,POS,Card,3,False
100442,1683,140288.2,2026-04-10 15:38:48,Luxury,Pune,POS,Wallet,1,False
100443,522,139401.84,2026-04-08 21:53:39,Electronics,Delhi,Web,UPI,2,False
100444,806,69369.14,2026-02-01 03:38:42,Jewelry,Mumbai,POS,Card,0,False
100445,1573,75779.91,2026-01-23 13:13:04,Food,Chennai,Web,UPI,5,False
100446,600,44661.29,2026-03-09 18:28:26,Luxury,Mumbai,Mobile,UPI,2,False
100447,903,86286.52,2026-03-31 00:39:06,Luxury,Delhi,POS,Net Banking,3,True
100448,1257,112602.87,2026-04-02 19:06:18,Jewelry,Hyderabad,Web,Net Banking,4,False
100449,688,63310.31,2026-04-23 03:37:21,Food,Hyderabad,Web,Net Banking,1,False
100450,1101,21461.38,2026-01-30 06:27:35,Food,Hyderabad,Web,Card,4,False
100451,1035,69335.26,2026-02-27 17:26:16,Jewelry,Pune,Mobile,Card,3,False
100452,917,79779.45,2026-03-19 19:56:19,Jewelry,Pune,Mobile,UPI,5,False
100453,592,86079.75,2026-04-01 16:42:48,Electronics,Pune,Mobile,UPI,5,False
100454,1405,105223.51,2026-05-07 18:11:02,Food,Delhi,POS,Net Banking,4,False
100455,629,34751.85,2026-05-02 06:10:56,Jewelry,Delhi,Web,Net Banking,1,False
100456,1881,138715.13,2026-02-02 17:35:23,Electronics,Hyderabad,Mobile,Card,3,False
100457,1119,69307.51,2026-04-25 00:28:00,Electronics,Mumbai,Mobile,Wallet,1,False
100458,1814,33432.93,2026-01-10 01:07:22,Luxury,Chennai,Mobile,UPI,2,False
100459,1997,66095.6,2026-06-18 06:17:38,Electronics,Mumbai,POS,UPI,3,False
100460,1065,59019.48,2026-03-13 07:25:06,Electronics,Bangalore,POS,Card,2,False
100461,618,98099.63,2026-06-11 13:53:43,Luxury,Hyderabad,Web,UPI,2,False
100462,1717,125079.47,2026-03-20 15:23:14,Food,Hyderabad,Mobile,Card,3,False
100463,743,21515.49,2026-04-28 00:20:00,Luxury,Pune,Web,Card,3,False
100464,856,135516.54,2026-01-25 02:20:40,Luxury,Chennai,Web,Net Banking,3,True
100465,627,4427.58,2026-06-03 16:25:31,Electronics,Hyderabad,Mobile,Wallet,3,False
100466,1203,122169.83,2026-03-02 05:04:22,Luxury,Mumbai,Web,Wallet,3,False
100467,651,93925.04,2026-06-25 06:26:40,Jewelry,Bangalore,Web,Net Banking,4,False
100468,1030,107511.36,2026-06-12 20:45:29,Jewelry,Mumbai,Web,Net Banking,1,False
100469,1290,133659.02,2026-05-06 12:00:26,Jewelry,Mumbai,Web,UPI,5,False
100470,1096,80000.42,2026-05-04 22:00:33,Jewelry,Bangalore,Web,Card,0,False
100471,1587,42817.4,2026-04-06 21:35:28,Food,Hyderabad,Mobile,Wallet,4,False
100472,1424,45969.13,2026-03-20 16:57:16,Food,Bangalore,Web,UPI,4,False
100473,981,124826.88,2026-05-20 03:32:48,Food,Mumbai,Web,Net Banking,1,False
100474,1989,125430.67,2026-01-03 13:21:38,Jewelry,Mumbai,POS,UPI,4,False
100475,1330,21258.05,2026-05-12 07:14:55,Luxury,Delhi,Mobile,UPI,3,False
100476,581,75126.29,2026-03-10 20:56:26,Food,Mumbai,Mobile,Card,1,False
100477,1303,54197.24,2026-05-06 22:20:02,Electronics,Mumbai,Mobile,Wallet,2,False
100478,1872,40792.1,2026-01-24 16:04:05,Luxury,Bangalore,POS,Net Banking,0,False
100479,1622,60191.66,2026-04-15 05:32:16,Jewelry,Chennai,Mobile,Net Banking,1,False
100480,1798,143542.52,2026-05-20 21:36:18,Jewelry,Bangalore,Mobile,UPI,5,False
100481,1005,57972.78,2026-02-04 00:58:56,Luxury,Hyderabad,POS,Card,3,True
100482,1450,72854.9,2026-02-22 11:08:09,Electronics,Mumbai,Mobile,UPI,4,False
100483,1280,53087.34,2026-04-13 03:00:16,Jewelry,Pune,Mobile,Net Banking,2,False
100484,528,126195.05,2026-06-10 22:21:43,Luxury,Mumbai,Web,Card,4,False
100485,809,78117.97,2026-01-20 22:57:50,Food,Delhi,Web,Wallet,3,False
100486,1555,77711.43,2026-03-07 02:57:04,Electronics,Chennai,Web,Card,4,True
100487,782,108722.96,2026-03-29 03:14:58,Luxury,Chennai,Mobile,Net Banking,0,False
100488,1557,2254.7,2026-03-27 13:54:09,Luxury,Pune,Web,Card,0,False
100489,1020,128086.79,2026-02-10 02:13:31,Food,Chennai,Mobile,UPI,3,True
100490,976,33339.95,2026-04-27 16:54:20,Jewelry,Chennai,POS,Net Banking,0,False
100491,898,136945.01,2026-06-25 05:39:03,Luxury,Bangalore,Web,Card,3,False
100492,717,41073.7,2026-01-05 10:10:21,Jewelry,Hyderabad,POS,Card,3,False
100493,589,91368.64,2026-06-02 12:09:43,Food,Delhi,POS,Net Banking,5,False
100494,780,102682.6,2026-06-10 07:29:32,Luxury,Mumbai,Web,UPI,5,False
100495,1878,104856.62,2026-02-28 07:02:14,Luxury,Pune,Mobile,Card,1,False
100496,706,50840.39,2026-03-04 23:46:15,Jewelry,Delhi,POS,UPI,4,False
100497,729,127376.23,2026-04-12 12:31:07,Food,Hyderabad,Web,Net Banking,5,False
100498,1233,54586.05,2026-03-14 08:35:03,Jewelry,Chennai,POS,UPI,0,False
100499,1430,65206.31,2026-01-14 09:37:39,Luxury,Chennai,POS,Wallet,3,False
100500,818,98001.17,2026-01-12 06:22:09,Jewelry,Chennai,Mobile,UPI,3,False
100501,577,107817.53,2026-05-20 23:50:13,Food,Hyderabad,POS,Net Banking,2,False
100502,586,136753.97,2026-04-25 07:38:10,Jewelry,Bangalore,POS,UPI,3,False
100503,1909,143813.68,2026-05-14 08:09:08,Jewelry,Pune,Mobile,UPI,4,False
100504,1676,34835.32,2026-02-17 17:33:39,Luxury,Mumbai,POS,UPI,0,False
100505,933,86728.04,2026-04-22 09:13:54,Electronics,Pune,Web,Net Banking,1,False
100506,1358,61233.71,2026-05-05 11:21:47,Food,Delhi,Web,Wallet,4,False
100507,605,33916.9,2026-06-12 14:54:02,Food,Chennai,POS,Net Banking,1,False
100508,820,27373.04,2026-04-26 12:58:10,Jewelry,Chennai,Mobile,Net Banking,4,False
100509,1452,85551.92,2026-03-06 08:24:46,Electronics,Hyderabad,POS,Card,2,False
100510,727,26039.33,2026-06-07 09:35:32,Food,Delhi,POS,Card,1,False
100511,824,72867.41,2026-05-16 20:10:19,Food,Mumbai,POS,Card,4,False
100512,929,21155.93,2026-05-22 16:03:43,Luxury,Mumbai,POS,Card,3,False
100513,902,35160.06,2026-05-03 17:37:01,Luxury,Bangalore,POS,UPI,0,False
100514,1898,134969.64,2026-04-12 09:08:51,Jewelry,Delhi,Web,Card,5,False
100515,1251,92031.39,2026-02-04 23:30:23,Jewelry,Bangalore,Web,Net Banking,4,False
100516,833,35948.64,2026-06-01 05:26:30,Electronics,Pune,Web,Net Banking,0,False
100517,768,110200.48,2026-02-19 06:56:16,Electronics,Mumbai,POS,Wallet,4,False
100518,1595,114688.92,2026-05-02 18:53:33,Electronics,Pune,Mobile,Wallet,3,False
100519,737,1401.79,2026-04-11 00:39:23,Jewelry,Hyderabad,POS,Wallet,1,False
100520,1274,36540.07,2026-06-08 03:01:49,Electronics,Delhi,Web,Net Banking,5,False
100521,1397,64190.65,2026-04-28 00:56:53,Electronics,Bangalore,Mobile,Wallet,4,True
100522,1679,22505.42,2026-01-31 05:20:04,Food,Hyderabad,Mobile,Net Banking,5,False
100523,750,82869.64,2026-04-06 03:15:08,Luxury,Delhi,Web,Net Banking,4,True
100524,962,4525.55,2026-03-12 12:37:24,Luxury,Hyderabad,Web,UPI,2,False
100525,1594,141000.36,2026-05-15 01:31:51,Jewelry,Hyderabad,Mobile,UPI,1,False
100526,756,147062.68,2026-03-24 00:40:37,Food,Bangalore,Web,Net Banking,4,True
100527,1314,64031.93,2026-05-31 23:06:58,Electronics,Pune,Mobile,Card,0,False
100528,1064,18106.64,2026-05-08 08:42:57,Jewelry,Bangalore,POS,UPI,5,False
100529,1210,86908.28,2026-05-29 21:01:12,Electronics,Mumbai,Web,Card,1,False
100530,1774,125567.52,2026-04-03 11:17:35,Electronics,Bangalore,POS,Net Banking,4,False
100531,1373,95505.92,2026-01-03 14:53:15,Luxury,Pune,POS,Net Banking,2,False
100532,546,137732.33,2026-05-14 00:12:55,Food,Delhi,Web,Card,2,False
100533,776,64809.66,2026-03-26 00:55:37,Jewelry,Chennai,Mobile,UPI,4,True
100534,1604,125032.98,2026-02-21 14:09:08,Luxury,Bangalore,POS,Wallet,3,False
100535,994,135574.17,2026-02-03 19:10:21,Jewelry,Hyderabad,Mobile,Wallet,3,False
100536,1956,104279.11,2026-04-05 13:08:14,Food,Mumbai,POS,Net Banking,2,False
100537,1505,144554.56,2026-04-23 11:41:57,Luxury,Delhi,Web,Net Banking,2,False
100538,1353,142708.3,2026-01-17 19:48:30,Jewelry,Chennai,POS,Net Banking,4,False
100539,1696,99043.17,2026-05-28 12:54:46,Luxury,Mumbai,POS,UPI,3,False
100540,1497,81550.49,2026-05-26 23:39:14,Jewelry,Pune,Web,Net Banking,0,False
100541,1271,5394.7,2026-01-20 21:58:54,Electronics,Delhi,Mobile,Wallet,2,False
100542,780,140738.95,2026-01-09 17:41:13,Jewelry,Bangalore,POS,UPI,5,False
100543,1125,27051.29,2026-04-24 04:40:42,Electronics,Mumbai,Web,Net Banking,5,False
100544,1503,69490.01,2026-03-26 00:25:34,Jewelry,Pune,Web,Card,2,False
100545,1012,106576.76,2026-01-06 14:16:59,Food,Bangalore,POS,Net Banking,3,False
100546,559,128646.14,2026-03-11 01:40:33,Luxury,Pune,Web,Net Banking,1,False
100547,926,6144.44,2026-04-09 11:14:33,Electronics,Pune,Mobile,Net Banking,3,False
100548,717,26517.79,2026-02-28 03:46:05,Jewelry,Chennai,POS,Net Banking,3,False
100549,1988,139403.86,2026-01-26 01:01:52,Food,Chennai,Mobile,Wallet,0,False
100550,507,95784.84,2026-03-18 11:41:37,Food,Bangalore,Web,Net Banking,3,False
100551,1145,13223.79,2026-05-08 00:02:48,Food,Chennai,Web,Net Banking,2,False
100552,1486,119030.81,2026-04-22 22:56:39,Jewelry,Chennai,Web,Wallet,1,False
100553,1376,123682.41,2026-04-03 10:45:21,Luxury,Bangalore,POS,Card,4,False
100554,1538,120056.37,2026-06-18 22:29:59,Food,Chennai,Web,UPI,4,False
100555,1037,72316.74,2026-06-14 06:57:11,Food,Bangalore,Web,Wallet,2,False
100556,654,120164.13,2026-06-19 13:09:34,Jewelry,Mumbai,POS,Card,0,False
100557,1967,64003.66,2026-06-03 17:25:51,Food,Hyderabad,POS,UPI,5,False
100558,1313,103197.63,2026-01-25 17:48:48,Electronics,Bangalore,Web,Net Banking,2,False
100559,736,25739.54,2026-03-24 05:54:30,Luxury,Hyderabad,Mobile,Card,0,False
100560,651,106883.58,2026-06-21 15:27:00,Electronics,Delhi,Web,Net Banking,4,False
100561,953,30503.59,2026-02-16 20:07:58,Food,Delhi,POS,Card,4,False
100562,1353,29838.43,2026-02-06 19:12:18,Jewelry,Chennai,POS,Card,5,False
100563,1176,27264.81,2026-06-21 20:38:38,Jewelry,Delhi,Mobile,Card,0,False
100564,1533,18345.77,2026-02-14 14:38:09,Jewelry,Delhi,Web,Wallet,3,False
100565,1529,121706.84,2026-04-04 15:47:59,Electronics,Mumbai,Web,Net Banking,2,False
100566,1263,80235.66,2026-05-10 18:46:37,Luxury,Delhi,Web,Net Banking,2,False
100567,585,2492.81,2026-01-12 03:37:26,Jewelry,Bangalore,POS,Card,3,False
100568,1620,129747.58,2026-03-13 05:16:54,Jewelry,Hyderabad,Mobile,UPI,1,False
100569,1463,137802.84,2026-02-02 11:52:03,Luxury,Pune,POS,Card,1,False
100570,1094,36801.72,2026-02-11 03:30:18,Jewelry,Chennai,POS,Net Banking,0,False
100571,1386,138615.24,2026-03-03 03:30:46,Electronics,Delhi,Web,Card,2,False
100572,1668,140533.84,2026-02-04 07:13:02,Food,Hyderabad,Mobile,Card,1,False
100573,597,67865.68,2026-03-20 21:43:05,Luxury,Mumbai,Web,Wallet,5,False
100574,1680,66528.16,2026-02-18 13:54:19,Luxury,Chennai,POS,Wallet,4,False
100575,1170,74497.93,2026-06-08 02:01:31,Luxury,Hyderabad,Mobile,Wallet,1,False
100576,747,143493.2,2026-02-27 15:03:37,Electronics,Bangalore,Web,Net Banking,0,False
100577,627,92268.77,2026-01-16 14:07:38,Jewelry,Bangalore,POS,Wallet,1,False
100578,1130,8281.55,2026-01-29 01:25:31,Electronics,Delhi,Web,Net Banking,0,False
100579,575,82565.45,2026-04-06 10:13:34,Jewelry,Delhi,Mobile,Wallet,1,False
100580,1450,12698.73,2026-05-20 10:25:27,Food,Mumbai,POS,UPI,3,False
100581,1733,91463.68,2026-03-24 14:48:13,Jewelry,Mumbai,Web,UPI,2,False
100582,1290,78563.35,2026-04-22 11:54:58,Jewelry,Pune,POS,Net Banking,5,False
100583,1722,38699.14,2026-06-24 00:08:15,Luxury,Mumbai,POS,Net Banking,2,False
100584,859,95825.45,2026-01-08 11:47:59,Electronics,Chennai,Web,Wallet,0,False
100585,1142,74146.09,2026-03-27 16:40:33,Jewelry,Bangalore,Mobile,UPI,0,False
100586,1089,117115.14,2026-05-28 09:40:39,Electronics,Mumbai,Mobile,UPI,1,False
